Title,Price,Description,Link,Date,Usage,Brand,Model,ClassifiedDate
"(GARANTIE) Lenovo ThinkPad T14s Gen 4, i7-1355u, 16GB, 512GB","€ 850,00","Garantie tot 26-9-2026 via lenovo (hoogste serviceniveau: reparaties op de volgende werkdag, bij u op locatie). Batterij conditie",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2225287366-garantie-lenovo-thinkpad-t14s-gen-4-i7-1355u-16gb-512gb,19 jan 25,Zo goed als nieuw,Lenovo,ThinkPad T14s Gen 4,19 jan 25
Lenovo IdeaPad 100-15IBD 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad 100-15ibd oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverba,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300024-lenovo-ideapad-100-15ibd-45w-laptop-adapter-ronde-pin,19 jan 25,Nieuw,Lenovo,IdeaPad 100-15IBD,19 jan 25
Dell Latitude 5420 i7-11 16 GB 512 GB,"€ 449,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509202088-dell-latitude-5420-i7-11-16-gb-512-gb,Gisteren,Zo goed als nieuw,Dell,Latitude 5420,Gisteren
Nieuw: Dell Inspiron 16 5645 AMD Ryzen 5 8540U 16gb 512gb,"€ 649,00","Nieuwe dell inspiron 16 5645 laptop met amd ryzen 5 8540u processor, 16gb ram en 512gb ssd. Uniek aan de laptop is z'n mooie 1",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508930011-nieuw-dell-inspiron-16-5645-amd-ryzen-5-8540u-16gb-512gb,Gisteren,Nieuw,Dell,Inspiron 16 5645,Gisteren
Lenovo - Ideapad Flex 5 - 16 Inch Amd Ryzen 7 Gb 512,"€ 899,00","Voor 23:59 besteld, morgen in huis | 30 dagen gratis retourneren | 2 jaar garantie | 7 dagen per week thuisbezorgd | kun je niet k",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1502620328-lenovo-ideapad-flex-5-16-inch-amd-ryzen-7-gb-512,Gisteren,Nieuw,Lenovo,Ideapad Flex 5,2023-10-18
Dell Xps 7590 i5-9 8 GB 256 GB,"€ 579,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1503280001-dell-xps-7590-i5-9-8-gb-256-gb,Gisteren,Gebruikt,Dell,Xps 7590,Gisteren
Hp Elitebook_660_g11 ultra-5---1 16 GB 512 GB,"€ 999,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509126115-hp-elitebook-660-g11-ultra-5-1-16-gb-512-gb,Gisteren,Nieuw,Hp,Elitebook_660_g11,Gisteren
Lenovo ThinkCentre M710q M910q Tiny Motherboard LGA1151 IQ2,"€ 39,00",Productspecificaties: lenovo thinkcentre m710q m910q tiny motherboard lga1151 iq2x0ih sb20n59692 sku: sb20n59692 aanbieding: &euro,https://www.marktplaats.nl/v/computers-en-software/moederborden/m2225840022-lenovo-thinkcentre-m710q-m910q-tiny-motherboard-lga1151-iq2,Gisteren,Zo goed als nieuw,Lenovo,ThinkCentre M710q M910q Tiny,Gisteren
Lenovo IdeaPad 1 14ADA05 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad 1 14ada05 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverba,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300019-lenovo-ideapad-1-14ada05-45w-laptop-adapter-ronde-pin,Gisteren,Nieuw,Lenovo,IdeaPad 1 14ADA05,Gisteren
Lenovo E41-15 45W Laptop Adapter Ronde Pin Premium,"€ 22,00",Deze premium lenovo e41-15 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De lade,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300008-lenovo-e41-15-45w-laptop-adapter-ronde-pin-premium,11 jan 25,Nieuw,Lenovo,E41-15,11 jan 25
Lenovo Chromebook N23 80YS 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo chromebook n23 80ys oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct lever,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299998-lenovo-chromebook-n23-80ys-45w-laptop-adapter-ronde-pin,17 jan 25,Nieuw,Lenovo,Chromebook N23 80YS,17 jan 25
verloopkabels mini dp DP VGA HDMI DVI,"€ 7,50",Diverse verloopkabels: 2x mini dp (displaypoort) -> vga (dell) 1x mini dp (displaypoort) -> dvi (lenovo) 1x mini dp (display,https://www.marktplaats.nl/v/computers-en-software/overige-computers-en-software/m2224067836-verloopkabels-mini-dp-dp-vga-hdmi-dvi,16 jan 25,Zo goed als nieuw,Unknown,Unknown,16 jan 25
Lenovo Chromebook N24 45W Laptop Adapter Ronde Pin Premium,"€ 22,00",Deze premium lenovo chromebook n24 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar.,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299997-lenovo-chromebook-n24-45w-laptop-adapter-ronde-pin-premium,16 jan 25,Nieuw,Lenovo,Chromebook N24,16 jan 25
Lenovo B110-14IBR 45W Laptop Adapter Ronde Pin Premium,"€ 22,00",Deze premium lenovo b110-14ibr oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299971-lenovo-b110-14ibr-45w-laptop-adapter-ronde-pin-premium,16 jan 25,Nieuw,Lenovo,B110-14IBR,16 jan 25
Lenovo Windows 300e 45W Laptop Adapter Ronde Pin Premium,"€ 22,00",Deze premium lenovo windows 300e oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. D,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300368-lenovo-windows-300e-45w-laptop-adapter-ronde-pin-premium,Vandaag,Nieuw,Lenovo,300e,Vandaag
Lenovo ThinkBook 15p IMH,"€ 499,00",In zeer nette staat. Specificaties: processor : intel core i5-10300h geheugen : 16gb ram opslag : 512gb ssd grafische kaart : nvid,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1507670398-lenovo-thinkbook-15p-imh,15 jan 25,Nieuw,Lenovo,ThinkBook 15p IMH,15 jan 25
Lenovo IdeaPad 710S-13IKB Plus Touch 45W Laptop Adapter,"€ 22,00",Deze premium lenovo ideapad 710s-13ikb plus touch oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en di,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300317-lenovo-ideapad-710s-13ikb-plus-touch-45w-laptop-adapter,8 jan 25,Nieuw,Lenovo,IdeaPad 710S-13IKB Plus Touch,8 jan 25
Lenovo IdeaPad 310-15IKB Touch 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad 310-15ikb touch oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300198-lenovo-ideapad-310-15ikb-touch-45w-laptop-adapter-ronde-pin,10 jan 25,Nieuw,Lenovo,IdeaPad 310-15IKB,10 jan 25
Lenovo Thinkpad Centre M92P incl Draaloze muis en toetsenbor,"€ 75,00","Uit erfenis verkregen. Lenovo thinkpad centre m92p i5 250 gb ssd volledig gewist en voorzien van win 11 lekker vlot door de ssd 2,",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/m2223554808-lenovo-thinkpad-centre-m92p-incl-draaloze-muis-en-toetsenbor,15 jan 25,Gebruikt,Lenovo,Thinkpad Centre M92P,15 jan 25
HP ProBook 430 G6 i5 8GB DDR4 256GB NVMe Windows 11/10,"€ 259,00",Welkom bij pc magnaat! Graag bieden wij u het volgende aan: merk : hp model serie: probook processor: intel core i5 processor type,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509614927-hp-probook-430-g6-i5-8gb-ddr4-256gb-nvme-windows-11-10,15 jan 25,Gebruikt,HP,ProBook 430 G6,15 jan 25
Leuke Lenovo Thinkbook Yoga S |i5 11e gen| 16gb | 256gb ssd,"€ 275,00","Ik heb meerdere lenovo thinkbook yoga s. Allemaal technisch in orde. Dit is een laptop en tablet in één, dus 360 graden omklapbaar",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2224988687-leuke-lenovo-thinkbook-yoga-s-i5-11e-gen-16gb-256gb-ssd,18 jan 25,Gebruikt,Lenovo,Thinkbook Yoga S,18 jan 25
Lenovo Chromebook N42-20 Touch 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo chromebook n42-20 touch oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300007-lenovo-chromebook-n42-20-touch-45w-laptop-adapter-ronde-pin,18 jan 25,Nieuw,Lenovo,Chromebook N42-20,18 jan 25
"Lenovo Thinkpad X280s i5 8350U 8gb 256gb SSD 12.5"" HD","€ 200,00",Snelle lenovo thinkpad x280 quadcore laptop met een i5 8350u processor en 8gb (ddr4) intern geheugen een een harde schijf van 256g,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2093128251-lenovo-thinkpad-x280s-i5-8350u-8gb-256gb-ssd-12-5-hd,18 jan 25,Gebruikt,Lenovo,Thinkpad X280,18 jan 25
Leuke Lenovo E50 aangeboden Incl SSD+ 1 TB HDD Extra + Win11,"€ 169,00","Bij deze een lenovo e50 aangeboden, laptop is krasvrij en goed onderhouden. Er is een ssd sata van 256gb geplaatst 16gb ddr3 ram i",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2222908895-leuke-lenovo-e50-aangeboden-incl-ssd-1-tb-hdd-extra-win11,13 jan 25,Gebruikt,Lenovo,E50,13 jan 25
Lenovo Chromebook N22-20 Touch 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo chromebook n22-20 touch oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300002-lenovo-chromebook-n22-20-touch-45w-laptop-adapter-ronde-pin,13 jan 25,Nieuw,Lenovo,Chromebook N22-20 Touch,13 jan 25
Lenovo ThinkPad L13 Yoga Gen 4 (21FJ001KMH),"€ 799,00",In uitmuntende staat! Garantie t/m maart 2027 productie datum 11/2023 de lenovo thinkpad l13 yoga gen 4 (21fj001kmh) is een veelzi,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1507520648-lenovo-thinkpad-l13-yoga-gen-4-21fj001kmh,Vandaag,Nieuw,Lenovo,ThinkPad L13 Yoga Gen 4 (21FJ001KMH),Vandaag
Bijna nieuwe en zeer nette Lenovo thinkpad T450S,Bieden,Bijna nieuwe en zeer nette lenovo thinkpad t450s🔥 de laptop is bijna nieuw en werkt fantastich🔥🔥 de laptop werkt prima🔥🔥 de l,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2224456434-bijna-nieuwe-en-zeer-nette-lenovo-thinkpad-t450s,17 jan 25,Zo goed als nieuw,Lenovo,ThinkPad T450S,17 jan 25
Dell T5810 xeon-e5-v3 16 GB 256 GB,"€ 149,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1498059965-dell-t5810-xeon-e5-v3-16-gb-256-gb,17 jan 25,Zo goed als nieuw,Dell,T5810 xeon-e5-v3,17 jan 25
Dell Latitude_7520 i7-11 32 GB 512 GB,"€ 599,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1507490081-dell-latitude-7520-i7-11-32-gb-512-gb,18 jan 25,Zo goed als nieuw,Dell,Latitude_7520,18 jan 25
Microsoft Surface pro 7 i5-11 16 GB 256 GB,"€ 549,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509202090-microsoft-surface-pro-7-i5-11-16-gb-256-gb,18 jan 25,Zo goed als nieuw,Microsoft,Surface pro 7,18 jan 25
Dell Latitude 5520 i5-11 8 GB 256 GB,"€ 499,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509490500-dell-latitude-5520-i5-11-8-gb-256-gb,18 jan 25,Zo goed als nieuw,Dell,Latitude 5520,18 jan 25
Dell Xps 9570 i5-8 8 GB 256 GB,"€ 499,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1503527402-dell-xps-9570-i5-8-8-gb-256-gb,18 jan 25,Zo goed als nieuw,Dell,Xps 9570,18 jan 25
Dell Latitude 5550 ultra-5---1 16 GB 256 GB,"€ 999,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1505593945-dell-latitude-5550-ultra-5-1-16-gb-256-gb,18 jan 25,Zo goed als nieuw,Dell,Latitude 5550,18 jan 25
"Lenovo Thinkbook 20RW 15,6 i3-Gen10 8GB 256SSD Windows 11","€ 199,00","Dit product is in nette staat met 90 dagen garantie en btw factuur. De laptop kan besteld worden via onze webshop, u kunt tijdens",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2204896801-lenovo-thinkbook-20rw-15-6-i3-gen10-8gb-256ssd-windows-11,18 jan 25,Zo goed als nieuw,Lenovo,Thinkbook 20RW,18 jan 25
Lenovo IdeaPad 710S-13IKB Plus 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad 710s-13ikb plus oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300315-lenovo-ideapad-710s-13ikb-plus-45w-laptop-adapter-ronde-pin,18 jan 25,Nieuw,Lenovo,IdeaPad 710S-13IKB Plus,18 jan 25
Lenovo Thinkpad,"€ 75,00",Kerkstraat 183a 9601ad hoogezand 0598750362 lenovo thinkpad t430s intel core i5 8gb ram 256gb rom windows 10 pro met 1 maand winke,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2221535840-lenovo-thinkpad,9 jan 25,Zo goed als nieuw,Lenovo,Thinkpad T430s,9 jan 25
Lenovo IdeaPad 710S-13ISK Plus 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad 710s-13isk plus oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300318-lenovo-ideapad-710s-13isk-plus-45w-laptop-adapter-ronde-pin,9 jan 25,Nieuw,Lenovo,IdeaPad 710S-13ISK Plus,9 jan 25
Lenovo IdeaPad Slim 1-11AST-05 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad slim 1-11ast-05 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300347-lenovo-ideapad-slim-1-11ast-05-45w-laptop-adapter-ronde-pin,Eergisteren,Nieuw,Lenovo,IdeaPad Slim 1-11AST-05,Eergisteren
Lenovo Legion Pro 7 NVIDIA RTX 4080,"€ 2.149,00","Aangeschaft vanwege reparatie van mijn macbook pro die lang zou duren, is erg weinig gebruikt, en is dus als nieuw. Nadat mijn mac",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2226006291-lenovo-legion-pro-7-nvidia-rtx-4080,Vandaag,Zo goed als nieuw,Lenovo,Legion Pro 7,Vandaag
Lenovo IdeaPad Slim 1-14AST-05 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad slim 1-14ast-05 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300349-lenovo-ideapad-slim-1-14ast-05-45w-laptop-adapter-ronde-pin,Vandaag,Nieuw,Lenovo,IdeaPad Slim 1-14AST-05,Vandaag
Lenovo ThinkBook 13S-IML (13)10de i5 8GB DDR4 256GB SSD,"€ 399,00","Aangeboden een zo goed als nieuwe lenovo thinkbook 13s-iml (13"")10de gen. I5 8gb ddr4 256gb ssd, weegt slechts 1.32 Kg nu bij",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1219835075-lenovo-thinkbook-13s-iml-13-10de-i5-8gb-ddr4-256gb-ssd,9 jan 25,Zo goed als nieuw,Lenovo,ThinkBook 13S-IML,9 jan 25
Lenovo PC,"€ 100,00","Wegens aanschaf nieuwe pc's, complete lenovo  -intel(r) core(tm) i3-4130 cpu @ 3.40Ghz -ssd kingston 128gb -dvdrw -8gb geheuge",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/m2226081296-lenovo-pc,Gisteren,Gebruikt,Lenovo,Unknown,Gisteren
Lenovo 4X20M26276 Binnen 65W Zwart netvoeding & inverter,"€ 38,00","Voor 22:30 besteld, morgen in huis! Kleur product: zwart breedte: 46 mm hoogte: 28.5 Mm vermogen (max): 65 watt merk: lenovo lengt",https://www.marktplaats.nl/v/computers-en-software/pc-en-netwerkkabels/a1489055919-lenovo-4x20m26276-binnen-65w-zwart-netvoeding-inverter,Gisteren,Nieuw,Lenovo,4X20M26276,Gisteren
Lenovo ThinkCentre M700,Bieden,Werkt naar volle tevredenheid. Ideaal voor dagelijks gebruik of als thuis server voor o.a. Home assistant of domoticz. Os: windows,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/m2225123839-lenovo-thinkcentre-m700,19 jan 25,Zo goed als nieuw,Lenovo,ThinkCentre M700,19 jan 25
"Lenovo V530s desktop, i5-8400, 8 GB, 256 GB SSD, Windows 11","€ 159,95","Lenovo v530s desktop, i5-8400, 8 gb, 256 gb ssd, windows 11 desktop, nette staat met garantie. - Intel i5-8400 cpu 2.8 Ghz - intel",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1506941336-lenovo-v530s-desktop-i5-8400-8-gb-256-gb-ssd-windows-11,19 jan 25,Zo goed als nieuw,Lenovo,V530s,19 jan 25
Lenovo ThinkCentre M93p SFF | Intel Core I5-4570,"€ 149,00",Deze snelle refurbished lenovo thinkcentre m93p sff desktop heeft in de huidige configuratie een intel core i5-4570 met 4gb werkge,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1508110475-lenovo-thinkcentre-m93p-sff-intel-core-i5-4570,18 jan 25,Zo goed als nieuw,Lenovo,ThinkCentre M93p SFF,18 Jan 25
Lenovo ThinkCentre M710s SFF | Intel Core I5-6500,"€ 179,00",Deze snelle refurbished lenovo thinkcentre m710s sff desktop heeft in de huidige configuratie een intel core i5-6500 met 4gb werkg,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1508109057-lenovo-thinkcentre-m710s-sff-intel-core-i5-6500,11 jan 25,Zo goed als nieuw,Lenovo,ThinkCentre M710s SFF,11 jan 25
Laptop Lenovo ThinkPad T480 i5-8250U 8gb,"€ 239,99","Discover de lenovo thinkpad t480, een krachtige laptop in goede staat. Deze laptop is uitgerust met een intel core i5-8250u proces",https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/m2226391216-laptop-lenovo-thinkpad-t480-i5-8250u-8gb,Vandaag,Zo goed als nieuw,Lenovo,ThinkPad T480,Vandaag
Lenovo ThinkCentre M73 SFF | Intel Core i3-4130,"€ 69,00",Deze lenovo thinkcentre m73 sff werkstations komen uit het zakelijk segment. De pc's zijn perfect voor thuis of zakelijk gebru,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1478045391-lenovo-thinkcentre-m73-sff-intel-core-i3-4130,Vandaag,Zo goed als nieuw,Lenovo,ThinkCentre M73 SFF,Vandaag
Lenovo Ideapad 3 Laptop,Bieden,"Hierbij verkoop ik mijn lenovo ideapad 3. Deze laptop aanvankelijk aangeschaft om school werk op te maken, dit was uiteindelijk ni",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2226272795-lenovo-ideapad-3-laptop,Vandaag,Zo goed als nieuw,Lenovo,Ideapad 3,Vandaag
Lenovo ThinkCentre M93p SFF | Intel Core i5-4660,"€ 169,00",Deze lenovo thinkcentre m93p sff werkstations komen uit het zakelijk segment. De pc's zijn perfect voor thuis of zakelijk gebr,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1447036120-lenovo-thinkcentre-m93p-sff-intel-core-i5-4660,Vandaag,Zo goed als nieuw,Lenovo,ThinkCentre M93p SFF,Vandaag
Lenovo Legion 5 15- Ryzen 5 16GB 512GB GTX1660Ti,"€ 600,00",Ik bied mijn legion 5 uit 2021 aan omdat ik opzoek ben naar een laptop met een aantal andere specificaties die ik nodig heb voor m,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2225869545-lenovo-legion-5-15-ryzen-5-16gb-512gb-gtx1660ti,Vandaag,Zo goed als nieuw,Lenovo,Legion 5,Vandaag
"nieuwstaat Lenovo MINI PC M73 Intel 2,5Ghz","€ 39,99",Afhalen in zuidland of verzenden met post nl. Bestel snel! Slechts enkele stuks beschikbaar! Op=op nieuwstaat lenovo mini pc m73 i,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1508934087-nieuwstaat-lenovo-mini-pc-m73-intel-2-5ghz,Vandaag,Zo goed als nieuw,Lenovo,MINI PC M73,Vandaag
Lenovo ThinkCentre M93p SFF | Intel Core i5-4670 | Windows,"€ 149,00",Eze lenovo thinkcentre m93p sff werkstations komen uit het zakelijk segment. De pc's zijn perfect voor thuis of zakelijk gebru,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1447036144-lenovo-thinkcentre-m93p-sff-intel-core-i5-4670-windows,17 jan 25,Zo goed als nieuw,Lenovo,ThinkCentre M93p SFF,17 jan 25
Oplader geschikt voor Lenovo - 90W Square pin,"€ 19,95",. Oplader geschikt voor lenovo - 90w square pin laad je laptop weer op weer moeiteloos jouw laptop opladen met een nieuwe laptop a,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1499069849-oplader-geschikt-voor-lenovo-90w-square-pin,10 jan 25,Nieuw,Lenovo,90W Square pin,10 jan 25
Oplader geschikt voor Lenovo - 45W 4.0 x 1.7mm,"€ 19,50",. Oplader voor lenovo - 45w 4.0 X 1.7Mm laad je laptop weer op weer moeiteloos jouw laptop opladen met een nieuwe laptop adapter.,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1480900217-oplader-geschikt-voor-lenovo-45w-4-0-x-1-7mm,11 jan 25,Nieuw,Lenovo,45W 4.0 x 1.7mm,11 jan 25
Dell Latitude 5430 rugged i5-11 16 GB 512 GB,"€ 1.399,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1506127565-dell-latitude-5430-rugged-i5-11-16-gb-512-gb,9 jan 25,Nieuw,Dell,Latitude 5430,9 jan 25
Dell Latitude 3120 2 1 pentium-silver 8 GB 128 GB,"€ 379,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1498477997-dell-latitude-3120-2-1-pentium-silver-8-gb-128-gb,9 jan 25,Gebruikt,Dell,Latitude 3120,9 jan 25
Acer Enduro urban n3 rugged i5-11 8 GB 512 GB,"€ 699,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1500249264-acer-enduro-urban-n3-rugged-i5-11-8-gb-512-gb,9 jan 25,Zo goed als nieuw,Acer,Enduro urban n3,9 jan 25
Dell Xps 9310 i7-11 16 GB 512 GB,"€ 799,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1507201837-dell-xps-9310-i7-11-16-gb-512-gb,9 jan 25,Zo goed als nieuw,Dell,Xps 9310,9 jan 25
Dell Latitude 5430 rugged i5-12 16 GB 512 GB,"€ 599,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1510016652-dell-latitude-5430-rugged-i5-12-16-gb-512-gb,9 jan 25,Zo goed als nieuw,Dell,Latitude 5430,9 jan 25
Lenovo ThinkPad T490 Core i5 40GB 256GB SSD 14 inch,"€ 299,00","100% tevredenheidsgarantie bij data impact! Alle laptops zijn volledig gecontroleerd, eventueel gerepareerd en kunnen direct gebru",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509988227-lenovo-thinkpad-t490-core-i5-40gb-256gb-ssd-14-inch,9 jan 25,Refurbished,Lenovo,ThinkPad T490,9 jan 25
Lenovo ThinkCentre M700,Bieden,Werkt naar volle tevredenheid. Ideaal voor dagelijks gebruik of als thuis server voor o.a. Home assistant of domoticz. Os: windows,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/m2225123839-lenovo-thinkcentre-m700,19 jan 25,Zo goed als nieuw,Lenovo,ThinkCentre M700,19 jan 25
Lenovo ThinkPad T14 Gen 1 Core i5 24GB 256GB SSD 14 inch,"€ 379,00","100% tevredenheidsgarantie bij data impact! Alle laptops zijn volledig gecontroleerd, eventueel gerepareerd en kunnen direct gebru",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509378487-lenovo-thinkpad-t14-gen-1-core-i5-24gb-256gb-ssd-14-inch,19 jan 25,Refurbished,Lenovo,ThinkPad T14 Gen 1,19 jan 25
Legion Gaming PC 1660 super + i5 9400f,"€ 599,00","Deze lenovo legion gaming pc is perfect geschikt voor gamen met hoog kwaliteit en uitstekende prestaties, waar je urenlang op kan",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/m2224584903-legion-gaming-pc-1660-super-i5-9400f,Eergisteren,Zo goed als nieuw,Lenovo,Legion,Eergisteren
Dell Latitude 7220 rugged extreme i5-8 8 GB 128 GB,"€ 599,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1498059938-dell-latitude-7220-rugged-extreme-i5-8-8-gb-128-gb,Eergisteren,Zo goed als nieuw,Dell,Latitude 7220,Eergisteren
